label,tweet
0,"['boarding', 'ze', 'plane', 'see', 'bring', 'rstn']"
0,"['bihday', 'second', 'born', 'son', 'nsovo', 'marvellous', 'makhubela', 'family', 'best', 'copy', 'cat', 'follows']"
0,"['share', 'simple', 'elegant', 'businesscards', 'designed', 'gracious', 'muse', 'jewelry']"
0,"['guess', 'back', 'bike', 'aerobic', 'base', 'building', 'roadbike', 'triathlete']"
0,"['united', 'state', 'year', 'note', 'auction', 'previous', 'blog', 'silver', 'gold', 'forex']"
0,"['excited', 'arrived', 'day', 'getting', 'closer', 'escape', 'room', 'opening', 'canterbury', 'euro']"
0,"['take', 'care', 'remember', 'release', 'negative', 'feeling', 'faced', 'tragedy', 'talk', 'suppoive']"
0,['mood']
0,"['video', 'made', 'day']"
0,"['stopcant', 'handle', 'drink', 'heat', 'along', 'bad', 'manner', 'racism', 'volatile', 'city']"
0,"['thankful', 'fall', 'leaf', 'thankful', 'positive']"
0,"['alot', 'trump', 'today', 'used', 'determination', 'radical', 'islam', 'isi', 'would', 'exist', 'killevil']"
0,"['good', 'luck']"
0,"['free', 'chat', 'sexy', 'girl', 'hardcore', 'anthem']"
0,"['bihday', 'mike', 'morse', 'owner', 'lucid', 'adveising']"
0,"['given', 'scripture', 'quite', 'often', 'christ', 'strength', 'christian', 'love', 'smile']"
0,"['binge', 'boxsets', 'clean', 'housesometimes', 'wallow', 'exerciseyourhappinessmuscle', 'anindividualthing']"
0,"['loving', 'life', 'cant', 'wait', 'keep', 'living', 'best', 'friend']"
0,"['quoteoftheday', 'bull', 'dominate', 'bull', 'direct', 'whatever', 'want', 'whe']"
0,"['sometime', 'need', 'cherish', 'beautiful', 'moment', 'life', 'blessed']"
0,"['looking', 'forward', 'seeing', 'tw', 'wps']"
0,"['finally', 'found', 'way', 'delete', 'old', 'tweet', 'might', 'find', 'useful', 'well', 'deletetweets']"
0,"['hate', 'say', 'feeling', 'mefollowfollowmephotooftheday', 'beautifulgirlpicofthedaysmilelikelike']"
0,"['gave', 'hea', 'full', 'played', 'feeling']"
0,"['enjoy', 'better', 'worklife', 'balance', 'free', 'life']"
0,"['aurbnb', 'reminding', 'trip']"
0,"['holiday', 'france', 'instamoment', 'instagood', 'hi', 'live', 'life', 'sea', 'sun', 'sunshine', 'hey']"
0,"['gon', 'na', 'first', 'collab', 'soon', 'youtuber', 'youtube']"
0,"['loss', 'word', 'name', 'faith', 'american', 'pastor', 'make', 'outrageous', 'comment']"
0,"['bright', 'early', 'ferry', 'take', 'u', 'airpo', 'endofourholiday']"
0,"['vehicle', 'cause', 'celebration', 'haiti', 'travel', 'vine']"
0,"['good', 'hear', 'guy', 'ok', 'cant', 'see', 'russian', 'world', 'cup', 'festival', 'football']"
0,"['make', 'kleenex', 'dance', 'put', 'little', 'boogie', 'dadjokes', 'fathersday', 'wonderfulwakey']"
0,"['xddd', 'fck', 'even', 'hardcoreadventurous', 'type', 'gamer']"
0,"['idk', 'people', 'job', 'stay', 'home', 'day', 'watching', 'tv', 'boring', 'day', 'idk', 'ho']"
0,"['cant', 'wait', 'suit', 'suitspremiere', 'repost', 'suitsusa', 'repostapp', 'lie']"
0,"['fizzfriday', 'xxx']"
0,"['take', 'shower', 'new', 'shower']"
0,['month']
0,"['tagsforlikes', 'foodfriendssummerswagquotes', 'lovegodgirl', 'weekend', 'polaroid', 'followme', 'teen', 'winjob']"
0,"['cat', 'kitty', 'baby', 'k', 'design']"
0,"['living', 'madrid', 'wow', 'love', 'sweet', 'street', 'life', 'walking', 'people', 'rise', 'emotion', 'caf']"
0,"['good', 'morning', 'ghana', 'country']"
0,"['live', 'periscope', 'sexy', 'say', 'bihday']"
0,"['dont', 'cry', 'past', 'gone', 'dont', 'stress', 'future', 'hasnt', 'arrived', 'live', 'present', 'enjoy']"
0,"['brook', 'photo', 'style', 'summer', 'kharkiv', 'kh', 'kharkivgram', 'ukraineblog', 'ukraine']"
0,"['happened', 'tribute', 'glad', 'didnt', 'blink', 'cmtawards']"
0,"['yank', 'choked', 'lost', 'strait', 'remember']"
0,"['bachoichois', 'first', 'day', 'school', 'firstdaylatepost', 'june']"
0,"['big', 'boy', 'love', 'instagood', 'photooftheday', 'toptags', 'tbt', 'cute', 'beautiful', 'followme']"
0,"['straight', 'chaser', 'music', 'video']"
0,"['lawofattraction', 'healing', 'altwaystoheal', 'healthy']"
0,"['cant', 'stand', 'yankee', 'jeter', 'hitting', 'home', 'run', 'final', 'bat', 'nyc', 'would', 'cool', 'getting', 'beaned', 'would', 'better']"
0,"['can', 'not', 'wait', 'delivered', 'review', 'read', 'good', 'clearskin']"
0,"['thankful', 'vacation', 'day', 'thankful', 'positive']"
0,"['bout', 'ike', 'couple', 'hour']"
0,"['optimistic', 'iam', 'positive', 'affirmation']"
0,"['thanks', 'recent', 'follow', 'grateful', 'connect', 'saturday']"
0,"['hillary', 'clinton', 'donald', 'trump', 'going', 'like', 'year', 'old', 'twitter', 'embarrassing', 'usa', 'two', 'option']"
0,"['ready', 'charlotte', 'er', 'camp', 'saturday', 'red', 'new', 'sta']"
0,"['succeed', 'dream', 'success', 'dream', 'oppounityknocks', 'bringit', 'justdoit', 'like', 'repost', 'follow', 'share']"
0,"['ambriel', 'getting', 'ready', 'see', 'u', 'set', 'soon', 'waiting']"
0,"['bihday', 'donald', 'trump', 'lolcan', 'go', 'viral']"
0,"['listen', 'childhood', 'hero']"
0,"['diplomadoenmarketingdigital', 'terminamos', 'isum', 'isum']"
0,"['bihday', 'beautiful', 'lovely', 'dance', 'master', 'brindha', 'akka', 'god', 'bles', 'keep', 'rocking', 'ht']"
0,"['binoculars', 'cirquedusoleil', 'ovo', 'gucci', 'sequinbow', 'lucky', 'blessed', 'loved']"
0,"['sometimes', 'go', 'bed', 'sleep', 'hour', 'remember', 'tomorrow', 'go', 'school', 'school', 'weekend', 'tomorrow']"
0,"['actually', 'loss', 'word', 'word', 'except', 'rip']"
0,"['round', 'isnt', 'even', 'close', 'lit', 'round', 'gotreadyfornothing']"
0,"['maybe', 'need', 'follow', 'new', 'people', 'whole', 'stream', 'aicles', 'conversation']"
0,"['happy', 'week', 'pregnant', 'week', 'bump']"
0,"['buraa', 'dhin']"
0,"['fuk', 'netflix', 'doesnt', 'work']"
0,"['amazing', 'congrats', 'keep', 'defining', 'legacy', 'amazing', 'discipline']"
0,"['nzdusd', 'hit', 'fresh', 'low', 'stock', 'drop', 'fuher', 'blog', 'silver', 'gold', 'forex']"
0,"['fuck', 'hater']"
0,"['early', 'still', 'almost', 'one', 'year', 'pdx', 'rosefestival', 'grandfloralparade', 'shocking']"
0,"['nice', 'cant', 'wait', 'yee']"
0,"['providing', 'preview', 'pa', 'spfx', 'cool', 'stuff', 'coming', 'way', 'sp', 'dev', 'spssv']"
0,"['operation', 'ask', 'redhead', 'resolve', 'charlie', 'brown', 'rejectedpeanutsspecials']"
0,"['p', 'mobiletrixs', 'allpikegs', 'news', 'cricket', 'infofuny', 'follow', 'petry', 'girlno', 'friendship', 'follo']"
0,"['barry', 'bound', 'way', 'omg', 'weve', 'read', 'sample', 'menu', 'drool']"
0,"['yankee', 'beat', 'grapefruit', 'league', 'day']"
0,"['devastating', 'news', 'hea', 'go', 'victim', 'family', 'orlando', 'heabreaking']"
0,"['trump', 'clinton', 'leading', 'american', 'choose', 'lesser', 'evil', 'namds', 'si', 'bernie', 'sander']"
0,"['think', 'york', 'enlightened', 'city', 'read', 'horrible', 'homophobic', 'comment', 'today', 'pride']"
0,"['almost', 'nervous', 'great', 'degree', 'wonderful']"
0,['hometown']
0,"['look', 'like', 'outline', 'nailed', 'amwriting']"
0,"['inside', 'kremlin', 'wall', 'moscow', 'nofilter', 'russia', 'sunny', 'goodtimes', 'travel']"
0,"['please', 'kind', 'like', 'page', 'thank', 'celebrains']"
0,"['easy', 'apple', 'ta', 'recipe', 'appleta', 'applepie', 'food', 'yummy', 'foodie', 'delicious', 'instag']"
0,"['masterkeyexperience', 'mke', 'selfdevelopment', 'work', 'please', 'visit', 'blog']"
0,"['big', 'thankyou', 'sub', 'motovlogging', 'cake']"
0,"['day', 'today', 'queen', 'deserve', 'message', 'queen', 'english', 'justhelping']"
0,"['love', 'new', 'york', 'holiday', 'funtimes']"
0,"['gop', 'life', 'dream', 'world', 'look', 'base', 'tho', 'inexperienced', 'world', 'beyond', 'america']"
0,"['positive', 'friend', 'lobby', 'llenisimo', 'fcampos']"
0,"['bad', 'way', 'round', 'saturday', 'wine', 'saturdaynight', 'lamb', 'couscous', 'fuckthatsdelicious']"
0,"['never', 'relevant', 'rest', 'peace', 'johnlennon', 'inspiration']"
0,"['day', 'prayed', 'victim', 'family', 'orlandoshooting', 'thank', 'god', 'church', 'love', 'like', 'christ']"
0,"['bluff', 'oyster', 'bubbly', 'rugby', 'strange', 'combo', 'happy', 'nzvwal', 'oyster', 'gay']"
0,"['sway', 'hbd', 'want', 'meet', 'bihdaysway']"
0,"['sunday', 'well', 'spent', 'brings', 'week', 'content', 'holiday', 'loving', 'life']"
0,"['monroe', 'vol', 'fd', 'announces', 'passing', 'member', 'forrest', 'ryan', 'died', 'mva', 'june', 'th', 'rip', 'connecticut']"
0,['bihday']
0,"['chuffed', 'meet', 'surbiton', 'course', 'true', 'gentleman', 'cou', 'teamdreddy']"
0,"['animaladvocate', 'melodylgattenby', 'zoo', 'say', 'lion', 'lionaid', 'disagrees', 'plse', 'share']"
0,"['stamford', 'kid', 'month', 'rapebut', 'wasnt', 'boredomit', 'minute', 'action']"
0,"['know', 'probiotic', 'help', 'maintain', 'digestive', 'balance', 'stock', 'w', 'alignatsams', 'ad', 'tummy']"
0,"['enjoying', 'london', 'gin', 'orange', 'lush', 'thebest']"
0,"['favorite', 'thing', 'sandiego', 'beach', 'sunsetcliffs', 'mood', 'healthy']"
0,"['educator', 'derogatory', 'name', 'calling', 'us', 'go', 'value', 'school', 'try', 'instill', 'student']"
0,"['rip', 'christina', 'remember', 'first', 'discovered', 'channel', 'appearing', 'voice', 'rip', 'young']"
0,"['bad', 'enough', 'able', 'see', 'braydon', 'week', 'time', 'staing', 'tomorrow', 'cant', 'even', 'communicate', 'day']"
0,"['model', 'love', 'take', 'time']"
0,"['step', 'day', 'best', 'classof', 'senior']"
0,"['want', 'world', 'go', 'back', 'normal', 'like', 'gap', 'commercial', 'show', 'friend', 'eve', 'music']"
0,"['electronic', 'music', 'bogota', 'colombia', 'puntohost', 'cedm', 'edm', 'dj', 'ibiza', 'fashion', 'envivo', 'music']"
0,"['finished', 'orientation', 'welivedesign', 'sofadesign', 'june', 'sofa', 'design', 'institute']"
0,"['congratulation', 'aaryn', 'almost']"
0,"['thankful', 'air', 'conditioning', 'thankful', 'positive', 'tca']"
0,"['devi', 'hippo', 'calf', 'photo', 'sandiegozoo', 'friend', 'smile', 'dream', 'sleep', 'love']"
0,"['day', 'company', 'history', 'end', 'drink', 'tgifriday']"
0,"['unchaed', 'fantastic', 'prize', 'would', 'love', 'hubby', 'wow']"
0,"['sadly', 'missed', 'x']"
0,"['another', 'day', 'america', 'prayfororlando', 'happened']"
0,"['finallydecision', 'made', 'best', 'thing', 'ever', 'bombdropped', 'relieved', 'movingon', 'mylifemyway', 'nodrama', 'noideawhatscoming']"
0,"['live', 'simply', 'dream', 'big', 'grateful', 'give', 'love', 'laugh', 'lot', 'unknown', 'quote', 'inspiration']"
0,"['patch', 'adam', 'happy', 'act', 'patchadams']"
0,"['let', 'call', 'celebration', 'bday']"
0,"['success', 'decide', 'live', 'jerry', 'criss', 'success', 'positive', 'quote']"
0,"['listen', 'mm', 'tabique', 'flamboyantmp', 'soundcloud', 'fiji']"
0,"['music', 'everywhere', 'good', 'morning', 'life', 'happiness']"
0,"['usn', 'rifle', 'day', 'snowed', 'ar', 'closest', 'ever', 'navy']"
0,"['somewhat', 'frighteningly', 'positive', 'direction', 'least', 'mass', 'shooting', 'gay', 'nightclub', 'yield', 'gop', 'prayer', 'statement']"
0,"['chicken', 'fry', 'shake', 'perfection']"
0,"['going', 'take', 'america', 'ban', 'gun', 'gun', 'stupidlogic']"
0,"['friend', 'make', 'better', 'saza', 'friend']"
0,"['happy', 'multiple', 'twin', 'flower', 'summer', 'rotheather', 'opfleuren', 'rotterdam']"
0,"['afraid', 'done', 'nothing', 'wrong', 'salla', 'pura', 'uth', 'barbad', 'kaa', 'kutteya', 'ney', 'badals', 'udtapunjab']"
0,"['hello', 'email', 'address', 'special', 'requestsoccasions', 'note', 'stay', 'july', 'bihday']"
0,"['nude', 'rear', 'naughty', 'naked', 'school', 'girl']"
0,"['dont', 'count', 'day', 'make', 'day', 'count', 'spring', 'memory', 'flower', 'vine']"
0,"['many', 'many', 'return', 'day', 'bro', 'may', 'live', 'long', 'hbdtahirgondal']"
0,"['especially', 'stas', 'rocking', 'chas', 'cantwaittoread']"
0,"['gutless', 'spineless', 'result', 'today', 'boehnerryanmcconnell', 'lead']"
0,"['missing', 'favorite', 'show', 'datemyfamily', 'electricity']"
0,"['ill', 'princess', 'much']"
0,"['oioi', 'wor', 'kid', 'pal', 'want', 'rick', 'astro', 'centre', 'circle', 'hour', 'square']"
0,"['thank', 'perkins', 'student', 'section', 'participating', 'yellow', 'really', 'appreciated']"
0,"['found', 'future', 'husband', 'plane', 'marbs', 'never', 'gon', 'na', 'see', 'time']"
0,"['gon', 'na', 'back', 'wwe', 'missthebigguy', 'feedmemore']"
0,"['happiness', 'begin', 'selfishness', 'end', 'john', 'wooden', 'quote', 'happiness']"
0,"['ready', 'head', 'day', 'ladyinred']"
0,"['month', 'guitar', 'player', 'attdirect', 'tv', 'commercial', 'generic', 'washedup', 'rock', 'roll', 'star', 'really', 'jon', 'bon', 'jovi']"
0,"['love', 'new', 'burse', 'bursesbyammy', 'bookgirl', 'love']"
0,"['took', 'massive', 'mogage', 'bought', 'expensive', 'wallpaper', 'isnt', 'renting', 'room', 'enough', 'done', 'life']"
0,"['humpday', 'everyone', 'batman', 'earings', 'piratesofthecaribbean', 'dress', 'cute', 'wednesday', 'sexy', 'kheperacosplay']"
0,"['agreenot', 'muslim', 'r', 'terroristyet', 'great', 'majority', 'terrorist', 'attack', 'h', 'bn', 'done', 'radicalized', 'muslim']"
0,"['read', 'impact', 'tech', 'real', 'life', 'changed', 'u', 'whats', 'come']"
0,"['finger', 'crossed', 'job', 'newtown', 'moving', 'newjob', 'please']"
0,"['heaven', 'eah', 'doctorwho', 'elbenwald', 'berlin', 'nerd', 'whovian']"
0,"['stocked', 'waiting', 'lowery', 'dermot', 'bring', 'one', 'home', 'day', 'good', 'luck', 'lad']"
0,"['walking', 'dead', 'brainwashed', 'america', 'unhealthyobsessions']"
0,"['happy', 'work', 'conference', 'right', 'mindset', 'lead', 'cultureofdevelopment', 'organization', 'work', 'mindset']"
0,"['tranquility', 'stability', 'lovelife', 'photo', 'photooftheday']"
0,"['playing', 'various', 'reverie', 'music', 'song']"
0,"['congratulation', 'reinforcing', 'stereotype', 'insecure', 'uneducated', 'uncivilized', 'ba']"
0,"['liked', 'milesteller']"
0,"['course', 'thatsamerica']"
0,"['sad', 'dukhi', 'shairi', 'urdu', 'shairi', 'love', 'poetry', 'gazal', 'nice', 'poetry', 'daily', 'free', 'poetry', 'dosti', 'msg', 'plz', 'try', 'follow', 'snd']"
0,"['mood', 'mood', 'crown', 'love', 'fashionforacause', 'femaleempowerment', 'femalemotivation']"
0,"['thanks', 'twitter']"
0,"['bamas', 'fool', 'around', 'might', 'raising', 'child', 'ppl', 'dont', 'think', 'far', 'advance', 'see', 'fun', 'whatever']"
0,"['made', 'close', 'eye', 'didnt', 'know', 'seeing', 'carbonarolive']"
0,"['going', 'back', 'school', 'medium', 'animation']"
0,"['night', 'cap', 'nonsense', 'bird']"
0,"['sometimes', 'look', 'nice', 'fashion', 'lookingsharp', 'dressedup', 'shiandtie', 'tie']"
0,"['flavorrun', 'happy', 'weekend', 'flavor', 'runner', 'weekendmiles', 'fitness', 'funny', 'squad', 'friend', 'k', 'funrun', 'kaday']"
0,"['queen', 'evil', 'bihdaylnic', 'lnicjustanevilbday', 'bihday', 'suit', 'evil', 'love', 'yolo', 'swag', 'doitfohev']"
0,"['gorgeous', 'day', 'rcmemories', 'ritzcarlton', 'sanjuan', 'blessed', 'ritzcarlton', 'san', 'juan']"
0,"['make', 'mistake', 'u', 'civil', 'war', 'hand', 'ever', 'hope', 'prevent', 'gun', 'violence', 'orlandoshooting', 'guncontrol']"
0,"['body', 'extremely', 'sore', 'losing', 'annoyed', 'inpain']"
0,"['next', 'month', 'come', 'fast', 'enough', 'cantwait']"
0,"['new', 'headshot', 'andi', 'crown', 'yes', 'actor', 'headshot']"
0,"['happy', 'work', 'conference', 'right', 'mindset', 'lead', 'cultureofdevelopment', 'organization', 'work', 'mindset']"
0,"['snow', 'white', 'open', 'sleepy', 'sneezy', 'bashful', 'dm', 'u', 'today']"
0,"['fathersday', 'gift', 'dad', 'secured', 'future', 'take', 'dream', 'home', 'wanted', 'call', 'u', 'today']"
0,"['episode', 'personofinterest', 'left']"
0,"['olathe', 'polar', 'bear', 'climb', 'racing', 'angry', 'polar', 'bear', 'climb', 'racing', 'polar', 'bear', 'living', 'cold', 'place', 'looki']"
0,"['th', 'piece', 'mangled', 'mail', 'returned', 'little', 'window', 'envelope', 'year', 'stopit']"
0,"['today', 'nuure', 'justbe', 'health', 'limerick']"
0,"['didnt', 'stay', 'long', 'emergency', 'home', 'daughter', 'well', 'soo', 'rush', 'home', 'missed', 'set']"
0,"['fantastic', 'day', 'lovely', 'client', 'brilliant', 'training', 'session', 'gym', 'fabulous', 'dinner', 'mistress']"
0,"['model', 'love', 'take', 'time']"
0,"['dey', 'want', 'rename', 'main', 'street', 'mlk', 'blvd', 'told', 'dem', 'dat', 'even', 'scare', 'da', 'colored', 'folk', 'away']"
0,"['instalike', 'bull', 'hill', 'climb', 'reach', 'target', 'complete', 'task', 'survive', 'strong', 'exci']"
0,"['finished', 'second', 'blog', 'post']"
0,"['woman', 'like', 'tea', 'bagyou', 'never', 'know', 'strong', 'get', 'hot', 'water', 'eleanor', 'roosevelt', 'love', 'woman']"
0,"['bigday', 'ever']"
0,"['likescam', 'bull', 'hill', 'climb', 'reach', 'target', 'complete', 'task', 'survive', 'strong', 'excit']"
0,"['even', 'liberal', 'r', 'dont', 'seem', 'see', 'rigging', 'dnc', 'say', 'bernie', 'suppoers', 'seem', 'independent']"
0,"['hello', 'smile', 'instaday', 'instagood', 'instamood', 'sunnyday', 'sunglass', 'sun', 'sea']"
0,"['ireland', 'hicp', 'mom', 'increased', 'may', 'previous', 'blog', 'silver', 'gold', 'forex']"
0,"['punjab', 'govt', 'bjp', 'nothing', 'udtapunjab', 'row', 'vineet', 'joshi']"
0,"['make', 'overweight', 'dog', 'dog', 'health', 'problem']"
0,"['italy', 'industrial', 'output', 'wda', 'yoy', 'increased', 'april', 'previous', 'blog', 'silver', 'gold', 'f']"
0,"['canada', 'ivey', 'purchasing', 'manager', 'index', 'increased', 'may', 'previous', 'blog', 'silver', 'gold', 'f']"
0,"['thank', 'much']"
0,"['weather', 'coming', 'lightning', 'pga', 'florida', 'rain', 'cloud', 'wet', 'humid', 'sweat']"
0,"['photobooth', 'gorilla', 'simulator', 'need', 'adapt', 'environment', 'need', 'tear', 'city', 'mate']"
0,"['gm', 'lovely', 'back', 'like', 'haha', 'thursday', 'feel', 'good', 'speaking']"
0,"['whole', 'world', 'watchingthis', 'see', 'head', 'republican', 'paya', 'child', 'call', 'people', 'name']"
0,"['morning', 'humor', 'happy', 'mondaybe', 'happy', 'matter', 'chantalstylz', 'istyle', 'humor']"
0,"['streaming', 'okay', 'iwantgameofthrones']"
0,"['good', 'time', 'band', 'rehearsal', 'tonight', 'ready', 'rock', 'tomorrow', 'night', 'philly']"
0,"['pussy', 'quicker', 'day']"
0,"['else', 'new']"
0,"['soon', 'inshot', 'desing', 'cute', 'cba', 'blur', 'sun', 'fun', 'hair', 'beach', 'cool', 'fashion']"
0,"['brssel', 'onedirection', 'oneyear', 'storyofmylife']"
0,"['never', 'understand', 'people', 'color', 'become', 'wealthy', 'achieve', 'fame', 'mess', 'face', 'plastic', 'surgery']"
0,"['sun', 'day', 'summeime', 'sunshine']"
0,"['love', 'watching', 'iomtt', 'highlight', 'wish', 'could', 'show', 'senior', 'live', 'cantwaitfor']"
0,"['latepost', 'sunday', 'travel', 'traveling', 'travel', 'brother', 'sister']"
0,"['great', 'ending', 'day', 'snapchat', 'filter', 'armystrong']"
0,"['love', 'love', 'bird', 'valentineday']"
0,"['youre', 'surrounded', 'people', 'love', 'even', 'deserve', 'yet', 'hateful']"
0,"['knuckle', 'scared', 'cry', 'dark', 'knuckle', 'old']"
0,"['may', 'issue', 'candle', 'enteainment', 'fire']"
0,"['usdjpy', 'change', 'course', 'nikkei', 'trim', 'gain', 'back', 'test', 'blog', 'silver', 'gold', 'forex']"
0,"['dad', 'gifted', 'lead', 'money', 'game', 'thats', 'always', 'win', 'fathersday']"
0,"['letbno', 'man', 'steal', 'joy']"
0,"['euro', 'bbc', 'pundit', 'make', 'prediction', 'france', 'euro', 'sta', 'today']"
0,"['taylor', 'cried', 'cuz', 'found', 'phone', 'emotional', 'time', 'omg', 'omg', 'yucka', 'emotion', 'weakassbitch']"
0,"['day', 'tomhiddleston']"
0,"['well', 'bed', 'moment', 'heading', 'la', 'early', 'morning', 'e']"
0,"['love', 'miniature', 'alcohol', 'miniature', 'collection', 'suchbeauty']"
0,"['flop', 'row', 'kajal']"
0,"['realized', 'look', 'little', 'cross', 'eyed', 'license', 'lol']"
0,"['working', 'saturday']"
0,"['dont', 'depend', 'people', 'anymore', 'tired', 'disappointednomakeupmorningwakeupclick', 'smile', 'htt']"
0,"['celebrating', 'father', 'day', 'family', 'love', 'smile', 'specialday', 'niceday', 'celebration']"
0,"['omg', 'thanks', 'much', 'today', 'gotten', 'many', 'follower']"
0,"['like', 'litle', 'litle', 'never', 'saw', 'life', 'lovebabies', 'smallgirl', 'smallfingers', 'holidayinlithuania', 'feeling', 'loved']"
0,"['happy', 'see', 'favourite', 'actor', 'inspiration', 'twitter', 'bihday', 'min']"
0,"['damn', 'four', 'year', 'later', 'weve', 'literally', 'done', 'nothing', 'country', 'stop', 'shooting', 'happening']"
0,"['bird', 'school']"
0,"['wow', 'people', 'child', 'nothing', 'better', 'insult', 'people', 'twitter']"
0,"['snapshot', 'famagusta', 'cyprus']"
0,"['friday', 'make', 'today', 'best', 'day', 'ever']"
0,"['thats', 'bc', 'deleted', 'visionary', 'saw', 'subtweet', 'next', 'time', 'tho', 'love', 'jail', 'bird', 'dress']"
0,"['living', 'survivor', 'traumaticbraininjury', 'tbi', 'deeply', 'frustrating']"
0,"['mine', 'left', 'month', 'ago', 'mom', 'celebrated', 'th', 'wedding', 'anniversary', 'together', 'side', 'yesterday', 'sad']"
0,"['restored', 'power', 'since', 'time', 'catch', 'bit', 'sunnyireland']"
0,"['year', 'powering', 'flamingo', 'land']"
0,"['selfish', 'orlando', 'standwithorlando', 'pulseshooting', 'orlandoshooting', 'biggerproblems', 'selfish', 'heabreaking', 'value', 'love']"
0,"['shock', 'right', 'word', 'cant', 'believe', 'gone', 'rip', 'fly', 'high', 'angel', 'love', 'much', 'never', 'forgotten']"
0,"['regrann', 'always', 'love', 'shopping', 'fav', 'place']"
0,"['love', 'abrahamhicks', 'lawofattraction', 'healthy', 'healing', 'joytrain']"
0,"['enjoying', 'thekapilsharmashow', 'wid', 'guy', 'presence', 'festooning', 'show']"
0,"['end', 'era', 'amazon', 'finally', 'took', 'final', 'fantasy', 'versus', 'xiii', 'entry', 'database']"
0,"['loose', 'someone', 'unexpectedly', 'death', 'bleeh', 'hu', 'shocked']"
0,"['yay', 'finally', 'colourpop', 'newfaves', 'makeup', 'lovegettingmail']"
0,"['friend', 'friend', 'fun', 'funny', 'love', 'instagood', 'igers', 'friendship', 'pay', 'chill', 'cute']"
0,"['see', 'new', 'webpage', 'orlando', 'file', 'goodread', 'goodbook', 'bookclub', 'top', 'medicalthriller']"
0,"['mother', 'nature', 'nature', 'filopappou', 'hill', 'friend', 'blessed']"
0,"['today', 'gon', 'na', 'goodday', 'omw', 'goinghome', 'goodvibes', 'positiveattitude', 'relax', 'dining']"
0,"['well', 'done', 'everyone', 'fantastic', 'lovecork', 'yoga']"
0,"['love', 'instagood', 'photooftheday', 'toptags', 'tbt', 'cute', 'beautiful', 'followme', 'follow']"
0,"['time', 'funny']"
0,"['believe', 'miscegenation', 'genocide', 'stop', 'breeding', 'black', 'white', 'ppl', 'face', 'eah']"
0,"['majomisiove', 'love', 'polishgirl', 'girl', 'friend', 'love', 'smile', 'pretty', 'walk', 'sele', 'style']"
0,"['call', 'trash']"
0,"['wonder', 'low', 'voter', 'turnout', 'people', 'know', 'democracy', 'illusion']"
0,"['germanyhetalia', 'bull', 'dominate', 'bull', 'direct', 'whatever', 'want', 'wh']"
0,"['dawg', 'trash', 'momma', 'charged', 'littering', 'dropped', 'school']"
0,"['model', 'love', 'take', 'time']"
0,"['love', 'anything']"
0,"['came', 'training', 'camp', 'today', 'find', 'charlie', 'batch', 'asleep', 'curb']"
0,"['let', 'hope', 'stay', 'friendly', 'banter', 'cant', 'see', 'socalledfans']"
0,"['soothing', 'see', 'tv', 'bad', 'bad', 'day', 'feelingbetter']"
0,"['deforestation', 'amazon', 'rainforest', 'brazil']"
0,"['dinnerdate', 'love', 'fun', 'love', 'milestone', 'south', 'centre', 'mall']"
0,"['happy', 'father', 'day', 'fathresday', 'zealthdoc', 'bestdad', 'love', 'hero', 'superhero']"
0,"['watch', 'angry', 'grandpa', 'react', 'gift', 'new', 'house', 'video', 'grandpa', 'house']"
0,"['south', 'africa', 'gross', 'domestic', 'product', 'qoq', 'dipped', 'previous', 'q', 'blog', 'silver', 'gold']"
0,"['ea', 'know', 'everyone', 'hate', 'game', 'constant', 'survey', 'dont', 'like', 'game']"
0,"['iam', 'positive', 'affirmation']"
0,"['dont', 'prove', 'youre', 'indian', 'nasty', 'person', 'use', 'lie', 'like', 'personal', 'gain']"
0,"['feel', 'horrible', 'watching', 'brother', 'sick']"
0,"['peanut', 'butter', 'brownie', 'bout', 'give', 'life']"
0,"['cheer', 'sexysunday', 'onset', 'sexy', 'rileysteele', 'dress', 'selfpic', 'feature', 'withxxx']"
0,"['motivation', 'monday', 'mondaymotivation', 'fitandfierce']"
0,"['best', 'homeopathic', 'remedy', 'anxiety', 'altwaystoheal', 'healing', 'peace']"
0,"['thats', 'youz', 'yellow', 'bone']"
0,"['today', 'took', 'oscar', 'st', 'boat', 'ride', 'he', 'ill', 'likely', 'pas', 'next', 'hr', 'dogdadsday']"
0,"['congratulation', 'sir', 'bet', 'mary', 'stan', 'chuffed', 'enteainment', 'superstar']"
0,"['watching', 'conjuring', 'le', 'ca', 'enfield']"
0,"['tonight', 'friend', 'baby', 'found', 'gun', 'someone', 'houseshot', 'head', 'preventable', 'gunsafety', 'prayjett']"
0,"['skippy', 'kat', 'fezbandname']"
0,"['nigga', 'gossip', 'like', 'bitch', 'bitch', 'fuckin', 'like', 'nigga']"
0,"['good', 'morning', 'smile', 'positivevibes', 'work', 'munich']"
0,"['nice', 'couple', 'hour', 'spent', 'lovely', 'dad', 'sister', 'wander', 'hurstwood', 'fathersday']"
0,"['love', 'youuu']"
0,"['lightroom', 'bull', 'dominate', 'bull', 'direct', 'whatever', 'want', 'yo']"
0,"['bjp', 'govt', 'transformed', 'punjab', 'say', 'sukhbir', 'jaitley', 'list', 'achievement', 'nda']"
0,"['happy', 'marriage', 'union', 'two', 'good', 'forgiver', 'robe', 'quillen', 'wedding', 'love']"
0,"['announce', 'launch', 'newly', 'designed', 'website', 'went', 'live']"
